price_date,brand,category,description,currency,page,0km,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TS,TS 120 4WD Cab.,u$s,46,,,,,,,,,,,,,,,45000.0,43500.0
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TM,TM7010 /4 Plataformado S/Levante (20.8x38),u$s,46,,,,,,,,,,,,,45000.0,43000.0,41000.0,39000.0
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TM,TM7010 /4 Plataformado S/Levante (24.5x32),u$s,46,,,,,,,,,,,,,45500.0,43500.0,41500.0,39500.0
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TM,TM7010 /4L Plataformado C/Levante (20.8x38),u$s,46,,,,,,,,,,,,,47000.0,45000.0,43000.0,41000.0
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TM,TM7010 /4CL PShift con levante (24.5x32),u$s,46,,,,,,,,,,,,,47500.0,45500.0,43500.0,41500.0
08/01/2026,NEW HOLLAND,Tractor Serie TT > Tractor Serie TM,TM7010 /4CLD PShift con levante (18.4x38 Dual),u$s,46,,,,,,,,,,,,,55000.0,53000.0,51000.0,49000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7010 /4CLD PShift con levante (20.8x38 Dual),u$s,47,,,,,,,,,,,,,55500.0,53500.0,51500.0,49500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7010 E /4C EXITUS Cabinado (20.8x38),u$s,47,,,,,,,,,,,,,50000.0,48000.0,46000.0,44000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7010 E /4C EXITUS Cabinado (24.5x32),u$s,47,,,,,,,,,,,,,50500.0,48500.0,46500.0,44500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7010 E /4CL EXITUS Cabinado C/Levante (20.8x38),u$s,47,,,,,,,,,,,,,51000.0,49000.0,47000.0,45000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7010 E /4CL EXITUS Cabinado C/Levante (24.5x32),u$s,47,,,,,,,,,,,,,51500.0,49500.0,47500.0,45500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4 Plataformado (24.5x32),u$s,47,,,,,,,,,,,,,46500.0,44500.0,42500.0,40500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4L Plataformado con levante (24.5x32),u$s,47,,,,,,,,,,,,,47000.0,45000.0,43000.0,41000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4C PShift S/Levante (24.5x32),u$s,47,,,,,,,,,,,,,56000.0,54000.0,52000.0,50000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4CD PShift S/Levante (20.8x38 Duales),u$s,47,,,,,,,,,,,,,56500.0,54500.0,52500.0,50500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4CL PSHift C/Levante (24.5x32),u$s,47,,,,,,,,,,,,,58000.0,56000.0,54000.0,52000.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 /4CLD PSHift C/Levante (20.8x38 Duales),u$s,47,,,,,,,,,,,,,58500.0,56500.0,54500.0,52500.0
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 135 4WD,u$s,47,,,,,,,,,,,,,,,36000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 135 4WD Cab.,u$s,47,,,,,,,,,,,,,,,49000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 150 4WD,u$s,47,,,,,,,,,,,,,,,42000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 150 4WD Cab.,u$s,47,,,,,,,,,,,,,,,53000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 165 4WD Cab.,u$s,48,,,,,,,,,,,,,,,63000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 180 4WD Cab.,u$s,48,,,,,,,,,,,,,,,65000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM 190 4WD Cab.,u$s,48,,,,,,,,,,,,,,,60000.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 E/4C Exitus Cabinado S/Levante (24.5x32),u$s,48,,,,,,,,,,,,,51000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 E/4CD Exitus Cabinado S/Levante (20.8x38 Duales),u$s,48,,,,,,,,,,,,,51500.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 E/4CL Exitus Cab.con Levante (24.5x32),u$s,48,,,,,,,,,,,,,52500.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7020 E/4CLD Exitus Cab.con Levante (20.8x38 Duales),u$s,48,,,,,,,,,,,,,53000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030 /4CV Pshift Cabinado S/Levante (24.5x32),u$s,48,,,,,,,,,,,,,60000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030 /4CLV Pshift Cabinado C/Levante (24.5x32),u$s,48,,,,,,,,,,,,,63000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030 /4CDV Pshift Cabinado S/Levante (20.8x38 Duales),u$s,48,,,,,,,,,,,,,62000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030 /4CLDV Pshift Cabinado C/Levante con Duales,u$s,48,,,,,,,,,,,,,65000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030E /4CDV Exitus Cabinado (20.8x38 Duales),u$s,48,,,,,,,,,,,,,58000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030E /4CV Exitus Cabinado (24.5x32),u$s,48,,,,,,,,,,,,,58500.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7030E /4CLDV Exitus Cab.C/Levante (20.8x38 Duales),u$s,48,,,,,,,,,,,,,60000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7040 /4CV Cabinado Pshift S/Levante (24.5x32),u$s,48,,,,,,,,,,,,,63000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7040 E/4CDV Exitus Cabinado S/Levante (20.8x38 Duales),u$s,48,,,,,,,,,,,,,59000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7040 E/4CV Exitus Cabinado S/Levante (24.5x32),u$s,48,,,,,,,,,,,,,58000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7040 E/4CLDV Exitus Cab. con levante (20.8x38 Duales),u$s,49,,,,,,,,,,,,,60000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM,TM7040 E/4CLV Exitus Cabinado con Levante (24.5x32),u$s,49,,,,,,,,,,,,,62000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6000,T6080 Cabinado con Levante rodado paton 710/60R38,u$s,49,148954.0,143000.0,137300.0,131800.0,126500.0,121500.0,116600.0,111900.0,107500.0,103200.0,99000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6000,T6080 Cabinado con Levante rodado dual 20.8x38,u$s,49,152601.0,146500.0,140600.0,135000.0,129600.0,124400.0,119500.0,114700.0,110100.0,105700.0,101500.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6000,T6090 Cabinado con Levante rodado paton 710/60R38,u$s,49,162325.0,155800.0,149600.0,143600.0,137900.0,132400.0,127100.0,122000.0,117100.0,112400.0,107900.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6000,T6090 Cabinado con Levante rodado dual 20.8x38,u$s,49,165971.0,159300.0,153000.0,146800.0,141000.0,135300.0,129900.0,124700.0,119700.0,114900.0,110300.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7000,T7060 /4CD Cabinado S/Levante Duales,u$s,49,,,,,,,,,,,,,75000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7000,T7060 /4CLV Cabinado Deluxe C/Levante Duales,u$s,49,,,,,,,,,,,,,80000.0,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T4,T4.65V - Viñatero 2WD Plataformado 360/70R24,u$s,49,56687.0,54400.0,52200.0,50200.0,48100.0,46200.0,44400.0,42600.0,40900.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T4,T4.85V - Viñatero 4WD Plataformado 360/70R24,u$s,49,61991.0,59500.0,57100.0,54800.0,52700.0,50500.0,48500.0,46600.0,44700.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T4,T4.85F - Frutero 4WD Plataformado 380/70R28,u$s,49,61991.0,59500.0,57100.0,54800.0,52700.0,50500.0,48500.0,46600.0,44700.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T4,T4.105F - Frutero 4WD Cabina 380/70R28,u$s,49,70610.0,67800.0,65100.0,62500.0,60000.0,57600.0,55300.0,53100.0,50900.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6,T6.130/4R - Plataformado 4WD- 16x8 Inversor Hidráulico,u$s,49,105638.0,101400.0,97400.0,93500.0,89700.0,86100.0,82700.0,79400.0,76200.0,73200.0,70200.0,67400.0,64700.0,62100.0,59700.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T6,T6.130/4C - Cabinado 4WD- 16x8 Inversor Hidráulico,u$s,49,118014.0,113300.0,108800.0,104400.0,100200.0,96200.0,92400.0,88700.0,85100.0,81700.0,78500.0,75300.0,72300.0,69400.0,66600.0,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,150 Mecánico Cabinado 15x12 Rod. patón 710/65R38,u$s,50,,,,,,,,,78000.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,150 Mecánico Cabinado 15x12 Rod. dual 20.8x38,u$s,50,,,,,,,,,78800.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,150 Mecánico Cabinado 15x12 c/levante Rod. patón 710/65R38,u$s,50,,,,,,,,,79600.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,150 Mecánico Cabinado 15x12 c/levante Rod. dual 20.8x38,u$s,50,,,,,,,,,80400.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,165 Mecánico Cabinado 15x12 Rod. patón 710/65R38,u$s,50,,,,,,,,,81200.0,78000.0,74800.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,165 Mecánico Cabinado 15x12 Rod. dual 20.8x38,u$s,50,,,,,,,,,82000.0,78700.0,75600.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,165 Mecánico Cabinado 15x12 c/levante Rod. patón 710/65R38,u$s,50,,,,,,,,,82900.0,79500.0,76400.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,165 Mecánico Cabinado 15x12 c/levante Rod. dual 20.8x38,u$s,50,,,,,,,,,83700.0,80300.0,77100.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,180 Mecánico Cabinado 15x12 Rod. patón 710/65R38,u$s,50,,,,,,,87900.0,86200.0,84500.0,81200.0,77900.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,180 Mecánico Cabinado 15x12 Rod. dual 20.8x38,u$s,50,,,,,,,,,85400.0,82000.0,78700.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,180 Mecánico Cabinado 15x12 c/levante Rod. patón 710/65R38,u$s,50,119561.0,114800.0,110200.0,105800.0,101500.0,97500.0,93600.0,89800.0,86300.0,82800.0,79500.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,180 Mecánico Cabinado 15x12 c/levante Rod. dual 20.8x38,u$s,50,,,,,,,,,86300.0,82800.0,79500.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,190 Semi Power Shift 18x6 Cab. S/Levante Paton 710/65R38,u$s,50,135805.0,130400.0,125200.0,120200.0,115300.0,110700.0,106300.0,102100.0,98000.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,190 Semi Power Shift 18x6 Cab. S/Levante Dual 20.8x38,u$s,50,139562.0,134000.0,128600.0,123500.0,118500.0,113800.0,109200.0,104900.0,100700.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,190 Semi Power Shift 18x6 Cab. C/Levante Paton 710/65R38,u$s,51,140114.0,134500.0,129100.0,124000.0,119000.0,114200.0,109700.0,105300.0,101100.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,190 Semi Power Shift 18x6 Cab. C/Levante Dual 20.8x38,u$s,51,143871.0,138100.0,132600.0,127300.0,122200.0,117300.0,112600.0,108100.0,103800.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,195 Semi Power Shift 18x6 Cab. S/Levante Paton 710/65R38,u$s,51,146302.0,140500.0,134800.0,129400.0,124300.0,119300.0,114500.0,109900.0,105500.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,195 Semi Power Shift 18x6 Cab. S/Levante Dual 20.8x38,u$s,51,150059.0,144100.0,138300.0,132800.0,127500.0,122400.0,117500.0,112800.0,108300.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,195 Semi Power Shift 18x6 Cab. C/Levante Paton 710/65R38,u$s,51,150612.0,144600.0,138800.0,133300.0,127900.0,122800.0,117900.0,113200.0,108700.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,195 Semi Power Shift 18x6 Cab. C/Levante Dual 20.8x38,u$s,51,154369.0,148200.0,142300.0,136600.0,131100.0,125900.0,120800.0,116000.0,111400.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,205 Semi Power Shift 18x6 Cab. S/Levante Paton 710/65R38,u$s,51,156579.0,150300.0,144300.0,138500.0,133000.0,127700.0,122600.0,117700.0,113000.0,108400.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,205 Semi Power Shift 18x6 Cab. S/Levante Dual 20.8x38,u$s,51,160336.0,153900.0,147800.0,141900.0,136200.0,130700.0,125500.0,120500.0,115700.0,111000.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,205 Semi Power Shift 18x6 Cab. C/Levante Paton 710/65R38,u$s,51,160888.0,154500.0,148300.0,142300.0,136700.0,131200.0,125900.0,120900.0,116100.0,111400.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,205 Semi Power Shift 18x6 Cabinado con levante Rodado dual 20.8x38,u$s,51,164645.0,158100.0,151700.0,145700.0,139800.0,134200.0,128900.0,123700.0,118800.0,114000.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,215 s/levante dual con Rod. 520/85 R42,u$s,51,174701.0,167700.0,161000.0,154600.0,148400.0,142400.0,136700.0,131300.0,126000.0,121000.0,116100.0,111500.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,215 c/levante dual con Rod. 520/85 R42,u$s,51,179010.0,171900.0,165000.0,158400.0,152000.0,146000.0,140100.0,134500.0,129100.0,124000.0,119000.0,114300.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,215 sin levante paton con rodado 710/70 R38,u$s,51,170944.0,164100.0,157500.0,151200.0,145200.0,139400.0,133800.0,128500.0,123300.0,118400.0,113600.0,109100.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,215 con levante paton con rodado 710/70 R38,u$s,51,175253.0,168200.0,161500.0,155100.0,148900.0,142900.0,137200.0,131700.0,126400.0,121400.0,116500.0,111900.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,240 sin levante paton con rodado 710/70 R38,u$s,51,180999.0,173800.0,166800.0,160100.0,153700.0,147600.0,141700.0,136000.0,130600.0,125300.0,120300.0,115500.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,240 con levante paton con rodado 710/70 R38,u$s,52,185309.0,177900.0,170800.0,164000.0,157400.0,151100.0,145100.0,139300.0,133700.0,128300.0,123200.0,118300.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,240 s/levante dual con Rod. 520/85 R42,u$s,52,184756.0,177400.0,170300.0,163500.0,156900.0,150600.0,144600.0,138800.0,133300.0,128000.0,122800.0,117900.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,240 c/levante dual con Rod. 520/85 R42,u$s,52,189066.0,181500.0,174200.0,167300.0,160600.0,154200.0,148000.0,142100.0,136400.0,130900.0,125700.0,120700.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,245 sin levante paton con rodado 710/70 R38,u$s,52,190060.0,182500.0,175200.0,168200.0,161400.0,155000.0,148800.0,142800.0,137100.0,131600.0,126400.0,121300.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,245 con levante paton con rodado 710/70 R38,u$s,52,194370.0,186600.0,179100.0,172000.0,165100.0,158500.0,152100.0,146100.0,140200.0,134600.0,129200.0,124100.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,245 s/levante dual con Rod. 520/85 R42,u$s,52,193817.0,186100.0,178600.0,171500.0,164600.0,158000.0,151700.0,145600.0,139800.0,134200.0,128900.0,123700.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,245 c/levante dual con Rod. 520/85 R42,u$s,52,198127.0,190200.0,182600.0,175300.0,168300.0,161500.0,155100.0,148900.0,142900.0,137200.0,131700.0,126500.0,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,260 sin levante dual con rodado 520/85 R42,u$s,52,204425.0,196200.0,188400.0,180900.0,173600.0,166700.0,160000.0,153600.0,147500.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,260 con levante dual con rodado 520/85 R42,u$s,52,208735.0,200400.0,192400.0,184700.0,177300.0,170200.0,163400.0,156900.0,150600.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,260 sin levante con paton rodado 710/70 R38,u$s,52,200668.0,192600.0,184900.0,177500.0,170400.0,163600.0,157100.0,150800.0,144800.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T7,260 con levante con paton rodado 710/70 R38,u$s,52,204978.0,196800.0,188900.0,181400.0,174100.0,167100.0,160400.0,154000.0,147900.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,275 s/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,147500.0,141600.0,135900.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,275 c/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,150600.0,144600.0,138800.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,300 s/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,144800.0,139000.0,133400.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,300 c/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,147900.0,142000.0,136300.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,320 S/Levante dual,u$s,52,246000.0,236200.0,226700.0,217600.0,208900.0,200600.0,192600.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,320 C/Levante dual,u$s,52,253000.0,242900.0,233200.0,223800.0,214900.0,206300.0,198000.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,330 s/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,180000.0,171000.0,162000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,330 c/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,185000.0,175500.0,166000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,350 S/Levante dual,u$s,52,263000.0,252500.0,242400.0,232700.0,223400.0,214400.0,205900.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,350 C/Levante dual,u$s,52,270000.0,259200.0,248800.0,238900.0,229300.0,220200.0,211300.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,360 s/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,191000.0,181500.0,172000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,360 c/levante Rod. dual 710/70 R42,u$s,52,,,,,,,,,198000.0,188500.0,179000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,380 S/Levante dual,u$s,52,281000.0,269800.0,259000.0,248600.0,238700.0,229100.0,220000.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie TM > Tractor Serie T8,380 C/Levante dual,u$s,53,288000.0,276500.0,265400.0,254800.0,244600.0,234800.0,225400.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,390 s/levante Rod. dual 710/70 R42,u$s,54,,,,,,,,,208000.0,197500.0,187000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,390 c/levante Rod. dual 710/70 R42,u$s,54,,,,,,,,,172000.0,163500.0,155000.0,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,410 S/Levante dual,u$s,54,304000.0,291800.0,280200.0,269000.0,258200.0,247900.0,238000.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,410 C/Levante dual,u$s,54,311000.0,298600.0,286600.0,275200.0,264100.0,253600.0,243400.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,320 s/levante rodado dual 710/70 R42,u$s,54,256139.0,245900.0,236100.0,226600.0,217600.0,208800.0,200500.0,192500.0,184800.0,177400.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,320 c/levante rodado dual 710/70 R42,u$s,54,263653.0,253100.0,243000.0,233300.0,223900.0,215000.0,206400.0,198100.0,190200.0,182600.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,350 s/levante rodado dual 710/70 R42,u$s,54,284317.0,272900.0,262000.0,251500.0,241500.0,231800.0,222600.0,213600.0,205100.0,196900.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,350 c/levante rodado dual 710/70 R42,u$s,54,291831.0,280200.0,269000.0,258200.0,247900.0,238000.0,228400.0,219300.0,210500.0,202100.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,380 s/levante rodado dual 710/70 R42,u$s,54,306527.0,294300.0,282500.0,271200.0,260300.0,249900.0,239900.0,230300.0,221100.0,212300.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,380 c/levante rodado dual 710/70 R42,u$s,54,314041.0,301500.0,289400.0,277800.0,266700.0,256100.0,245800.0,236000.0,226500.0,217500.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,410 s/levante rodado dual 710/70 R42,u$s,54,328185.0,315100.0,302500.0,290400.0,278700.0,267600.0,256900.0,246600.0,236700.0,227300.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8,410 c/levante rodado dual 710/70 R42,u$s,54,335699.0,322300.0,309400.0,297000.0,285100.0,273700.0,262800.0,252300.0,242200.0,232500.0,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T8000,T8030 /4CLD con levante con Duales,u$s,54,,,,,,,,,119000.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T8000,T8040 /4CLD con levante con Duales,u$s,54,,,,,,,,,136000.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T8000,T8050 /4CLD con levante con Duales,u$s,54,,,,,,,,,160000.0,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T9,505/900P rodado paton 900/50 R42,u$s,54,409513.0,393100.0,377400.0,362300.0,347800.0,333900.0,,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T9,505/710D rodado dual 710/50 R42,u$s,54,416917.0,400200.0,384200.0,368900.0,354100.0,339900.0,,,,,,,,,,
08/01/2026,NEW HOLLAND,Tractor Serie T8 > Tractor Serie T9,505/900D rodado dual 900/50 R42,u$s,55,423215.0,406300.0,390000.0,374400.0,359500.0,345100.0,,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,Cosechadora TC5070 con cabezal 25 pies s/carro,u$s,55,195585.0,187800.0,180300.0,173000.0,166100.0,159500.0,153100.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,TC5070 4WD Hydro cabezal 25 pies,u$s,55,,,,,,,183000.0,176500.0,170000.0,161500.0,153000.0,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,TC5070 con cabezal 25 pies s/carro,u$s,55,,,,,,200000.0,,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,Cosechadora TC5090 con cabezal 25 pies s/carro,u$s,55,223100.0,214200.0,205600.0,197400.0,189500.0,181900.0,174600.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,Cosechadora TC5090 Híbrida Separación Rotativa 4WD,u$s,55,254703.0,244500.0,234700.0,225300.0,216300.0,207700.0,199400.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Línea TC,TC5090 Híbrida Separación Rotativa 4WD,u$s,55,,,,,,228400.0,,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CS,CS660R 2WD,u$s,55,,,,,,,,,170000.0,160000.0,150000.0,145000.0,140000.0,138000.0,135000.0,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CS,CS660/2D Dual 2WD,u$s,55,,,,,,,,,175000.0,165000.0,155000.0,150000.0,145000.0,143000.0,140000.0,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CS,CS660R/4 4WD,u$s,55,,,,,,,,,185000.0,175000.0,165000.0,160000.0,150000.0,148000.0,145000.0,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CS,CS60960/4D 4WD separación rotativa,u$s,55,,,,,,,,,190000.0,180000.0,170000.0,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CR,5.85 2WD - 900/60 R32,u$s,55,329622.0,316400.0,303800.0,291600.0,280000.0,268800.0,258000.0,,,,,,,,,
08/01/2026,NEW HOLLAND,Cosechadoras Serie CR,5.85 2 WD rodado 900 plataforma 30 pies,u$s,55,388000.0,372500.0,357600.0,343300.0,329500.0,316400.0,303700.0,,,,,,,,,
